Designator,Mid X,Mid Y,Rotation,Layer
D1,156.5,-51.7,90.0,top
D2,156.5,-61.0,90.0,top
F1,156.6,-81.0,90.0,top
H1,87.2,-56.3,0.0,top
H2,165.3,-56.5,0.0,top
H4,165.3,-76.4,0.0,top
H6,166.1,-92.0,0.0,top
H7,166.1,-40.0,0.0,top
H8,86.1,-92.0,0.0,top
H9,86.1,-40.0,0.0,top
J1,88.6,-66.4,0.0,top
J2,156.5,-43.5,0.0,top
R1,120.095,-59.125,0.0,top
R2,119.98,-87.1,0.0,top
R3,120.095,-73.175,0.0,top
R4,120.04,-44.9,0.0,top
